,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
42140,RA,1.49,D,SI2,,"3,366","5,015",66.1,65,N
42141,RA,1.49,F,SI2,,"3,165","4,716",71.9,67,N
42142,RA,1.5,J,VVS2,,"5,412","8,118",70,70,N
42143,RA,1.5,D,IF,,"11,830","17,745",69.4,67,N
42144,RA,1.5,I,VS2,,"5,700","8,550",70.7,69,N
42145,RA,1.5,I,VS1,,"6,027","9,040",67.2,73,N
42146,RA,1.5,F,VVS2,,"6,976","10,464",69.8,64,N
42147,RA,1.5,E,SI1,,"6,420","9,630",71.8,68,F
42148,RA,1.5,D,IF,,"10,058","15,087",69.9,77,N
42149,RA,1.5,F,SI1,,"6,700","10,050",70.8,69,N
42150,RA,1.5,G,VS2,,"6,968","10,452",69.4,74,N
42151,RA,1.5,I,SI1,,"5,548","8,322",66.2,72,N
42152,RA,1.5,I,SI1,,"4,964","7,446",69.4,68,N
42153,RA,1.5,I,VS1,,"4,758","7,137",79.1,71,N
42154,RA,1.5,I,SI2,,"4,154","6,231",67.6,67,N
42155,RA,1.5,E,VS1,,"7,420","11,130",68.5,70,F
42156,RA,1.5,H,VS1,EX,"5,700","8,550",69,66,F
42157,RA,1.5,I,VS1,,"5,656","8,483",72.3,70,N
42158,RA,1.5,I,VS1,,"6,162","9,243",67.5,68,F
42159,RA,1.5,I,VVS1,,"6,375","9,562",68,68,F
42160,RA,1.5,E,SI2,,"5,046","7,568",71.9,68,N
42161,RA,1.5,F,VVS2,,"8,128","12,192",69.7,68,N
42162,RA,1.5,F,VVS2,,"6,985","10,478",62.2,72,N
42163,RA,1.5,K,VVS1,,"4,070","6,105",67.5,70,F
42164,RA,1.5,D,VVS2,,"9,300","13,950",68.8,65,F
42165,RA,1.5,H,VS1,,"6,935","10,402",69.6,71,N
42166,RA,1.5,F,VVS2,,"10,414","15,621",69.3,66,N
42167,RA,1.5,H,VS1,,"6,650","9,975",67.7,64,N
42168,RA,1.5,D,VS1,,"9,248","13,872",69.9,64,N
42169,RA,1.5,F,VS2,,"6,708","10,062",67.5,73,N
42170,RA,1.5,G,SI2,,"6,076","9,114",68.7,74,N
42171,RA,1.5,H,VVS2,,"7,227","10,840",66.1,68,N
42172,RA,1.5,D,SI2,,"6,734","10,101",67.2,69,N
42173,RA,1.5,H,VS2,,"6,279","9,418",62.9,69,F
42174,RA,1.5,D,SI1,,"7,260","10,890",69.5,71,N
42175,RA,1.5,J,SI2,,"3,300","4,950",69.1,66,N
42176,RA,1.5,F,VS2,,"7,280","10,920",71.3,68,N
42177,RA,1.5,E,VVS1,,"11,175","16,762",66.6,67,N
42178,RA,1.5,E,IF,,"11,480","17,220",60.4,67,N
42179,RA,1.5,E,SI1,VG,"6,765","10,148",66,72,N
42180,RA,1.5,F,VS1,ID,"7,795","11,692",67.9,66,N
42181,RA,1.5,J,VS1,EX,"4,090","6,135",67.5,65,F
42182,RA,1.5,J,VS2,ID,"4,140","6,210",66.3,67,N
42183,RA,1.5,E,VS2,,"8,044","12,066",78.5,72,F
42184,RA,1.5,H,VS1,,"5,985","8,978",63.7,72,N
42185,RA,1.5,I,VS2,VG,"4,780","7,170",70.3,64,N
42186,RA,1.5,F,SI1,EX,"6,720","10,080",68.7,64,N
42187,RA,1.5,J,SI1,EX,"3,940","5,910",68.7,69,N
42188,RA,1.5,H,SI2,EX,"5,030","7,545",68.9,66,N
42189,RA,1.5,K,SI2,,"1,870","2,805",65.6,70,F
42190,RA,1.5,G,VS2,ID,"6,955","10,432",67.7,64,N
42191,RA,1.5,G,VS2,EX,"7,020","10,530",68.2,67,N
42192,RA,1.5,H,VS2,ID,"6,270","9,405",66.2,67,N
42193,RA,1.5,J,SI1,,"3,600","5,400",70.7,71,N
42194,RA,1.5,H,VS1,,"5,700","8,550",68.1,70,N
42195,RA,1.5,I,VVS1,,"5,950","8,925",66.7,66,F
42196,RA,1.5,I,VVS2,,"5,986","8,979",69,65,N
42197,RA,1.5,G,VS1,,"6,720","10,080",60.9,71,N
42198,RA,1.5,F,VS2,,"7,056","10,584",66.2,73,N
42199,RA,1.5,J,SI2,,"3,225","4,838",73.3,69,N
42200,RA,1.5,F,SI1,,"6,087","9,130",68.6,69,N
42201,RA,1.5,I,VS1,,"5,500","8,250",66.8,71,N
42202,RA,1.5,G,VS1,,"6,832","10,248",68.5,67,N
42203,RA,1.5,G,VVS2,,"7,137","10,706",67.3,68,F
42204,RA,1.5,F,VVS1,,"7,635","11,452",66,72,F
42205,RA,1.5,H,VS1,,"6,265","9,398",69.4,65,F
42206,RA,1.5,H,VS1,,"6,265","9,398",69.7,65,F
42207,RA,1.5,H,SI2,,"5,916","8,873",71.6,68,N
42208,RA,1.5,E,VS1,EX,"8,448","12,672",69.9,70,N
42209,RA,1.5,H,VVS1,,"6,500","9,750",67.6,64,N
42210,RA,1.5,G,VS1,,"7,280","10,920",60.9,71,N
42211,RA,1.5,E,SI2,,"5,250","7,875",71.8,67,N
42212,RA,1.5,F,VVS2,,"8,875","13,312",72.5,63,F
42213,RA,1.5,E,VS1,,"8,192","12,288",68.3,68,N
42214,RA,1.5,I,VS1,,"6,320","9,480",67,69,N
42215,RA,1.5,I,VS2,,"6,460","9,690",69.7,66,N
42216,RA,1.5,H,VS2,,"6,552","9,828",69.3,68,N
42217,RA,1.5,H,SI2,,"4,176","6,264",68.8,68,F
42218,RA,1.5,I,VS1,,"5,530","8,295",69.4,69,N
42219,RA,1.5,H,SI2,,"3,960","5,940",61,72,F
42220,RA,1.5,I,VS2,,"5,168","7,752",67.2,66,F
42221,RA,1.5,H,SI1,,"5,525","8,288",70.2,71,N
42222,RA,1.5,H,SI1,,"4,617","6,925",66,70,N
42223,RA,1.5,H,SI2,,"4,830","7,245",68.9,65,N
42224,RA,1.5,H,SI2,,"5,382","8,073",68.9,74,N
42225,RA,1.5,J,SI1,,"3,024","4,536",69.6,62,N
42226,RA,1.5,H,SI1,,"5,494","8,241",68.5,66,N
42227,RA,1.5,E,SI2,,"5,992","8,988",68.2,63,F
42228,RA,1.5,F,VS2,,"6,518","9,777",69,68,F
42229,RA,1.5,K,VS2,,"3,666","5,499",62.1,67,N
42230,RA,1.5,G,SI1,,"6,230","9,345",67.9,70,N
42231,RA,1.5,G,SI1,,"6,497","9,746",62.4,68,F
42232,RA,1.5,F,SI2,,"4,620","6,930",67,73,F
42233,RA,1.5,D,SI2,,"6,300","9,450",59.5,71,N
42234,RA,1.5,I,SI2,,"4,650","6,975",69,67,F
42235,RA,1.5,H,VS2,,"5,720","8,580",68.4,69,N
42236,RA,1.5,F,VS2,,"6,518","9,777",69,68,F
42237,RA,1.5,H,SI2,,"5,520","8,280",61.3,66,N
42238,RA,1.5,E,SI2,,"5,992","8,988",68.2,63,F
42239,RA,1.5,K,VS2,,"3,666","5,499",62.1,67,N
42240,RA,1.5,F,SI1,,"7,200","10,800",68.8,68,F
42241,RA,1.5,F,VS2,,"7,303","10,954",69.8,72,N
42242,RA,1.5,F,SI1,,"7,200","10,800",69.2,65,F
42243,RA,1.5,H,SI2,,"5,520","8,280",67.6,71,N
42244,RA,1.5,I,VS2,,"6,364","9,546",65.4,69,N
42245,RA,1.5,J,SI1,,"4,480","6,720",69.7,65,F
42246,RA,1.5,J,SI2,,"4,056","6,084",68.3,64,N
42247,RA,1.5,F,SI2,,"4,312","6,468",70.1,68,N
42248,RA,1.5,K,SI1,,"3,375","5,062",69,66,N
42249,RA,1.5,J,SI2,,"3,640","5,460",70.6,64,N
42250,RA,1.5,I,SI2,,"4,216","6,324",62.8,67,N
42251,RA,1.5,H,SI1,,"5,740","8,610",67.4,66,N
42252,RA,1.5,H,VS2,,"6,072","9,108",70.2,68,N
42253,RA,1.5,I,SI2,,"4,650","6,975",70,66,N
42254,RA,1.5,G,VS2,,"7,171","10,756",65.7,68,N
42255,RA,1.5,L,SI2,,"2,450","3,675",68.5,66,N
42256,RA,1.5,K,SI2,,"2,877","4,316",71.8,70,N
42257,RA,1.5,H,SI1,,"5,068","7,601",67.9,70,N
42258,RA,1.5,H,SI1,,"5,412","8,118",70.6,74,N
42259,RA,1.5,D,SI2,,"5,040","7,560",69.3,66,N
42260,RA,1.5,G,VS2,,"7,070","10,605",69.4,67,N
42261,RA,1.5,F,SI1,,"5,568","8,352",68.1,69,N
42262,RA,1.5,I,VS2,,"4,662","6,993",67.5,68,N
42263,RA,1.5,I,SI1,,"4,529","6,794",67.6,66,N
42264,RA,1.5,F,SI1,,"5,568","8,352",67.4,70,N
42265,RA,1.5,F,VS2,,"6,431","9,646",69.6,68,N
42266,RA,1.5,G,VS2,,"6,363","9,544",66.3,72,F
42267,RA,1.5,F,SI2,,"6,150","9,225",70.7,67,N
42268,RA,1.5,F,SI1,,"6,435","9,652",69.9,68,N
42269,RA,1.5,I,SI2,,"4,336","6,503",69.6,67,N
42270,RA,1.5,I,SI2,,"4,340","6,510",59.9,72,N
42271,RA,1.5,G,VS2,,"7,373","11,060",69.8,69,N
42272,RA,1.5,H,VS2,,"6,600","9,900",67.6,67,N
42273,RA,1.5,I,VS2,,"5,698","8,547",67.1,66,F
42274,RA,1.5,E,SI2,,"5,200","7,800",67.8,61,N
42275,RA,1.5,H,SI2,,"5,106","7,659",68.9,66,N
42276,RA,1.5,G,VS2,,"7,070","10,605",67.5,65,F
42277,RA,1.5,H,SI1,,"5,904","8,856",69.5,68,F
42278,RA,1.5,H,SI1,,"5,822","8,733",66.2,66,N
42279,RA,1.5,H,SI1,,"5,904","8,856",67.3,67,N
42280,RA,1.5,G,VS2,,"7,575","11,362",68,68,N
42281,RA,1.5,K,SI1,,"3,330","4,995",68.9,65,N
42282,RA,1.5,H,SI1,,"6,150","9,225",69.6,68,N
42283,RA,1.5,I,VS2,,"5,180","7,770",69.9,69,F
42284,RA,1.5,F,SI1,,"6,912","10,368",67.3,67,F
42285,RA,1.5,D,VS2,,"8,160","12,240",69.4,65,F
42286,RA,1.5,K,VS2,,"3,290","4,935",68.8,67,F
42287,RA,1.5,J,SI1,EX,"3,360","5,040",69.9,65,N
42288,RA,1.5,H,SI1,EX,"4,920","7,380",68.6,63,F
42289,RA,1.5,F,SI1,EX,"6,240","9,360",69.8,66,N
42290,RA,1.5,G,SI2,,"4,818","7,227",69,66,F
42291,RA,1.5,G,SI2,,"4,818","7,227",69.8,70,N
42292,RA,1.5,E,SI1,VG,"5,858","8,787",72.6,67,N
42293,RA,1.5,J,SI1,,"5,040","7,560",69.7,65,F
42294,RA,1.5,J,SI2,,"4,576","6,864",68.3,64,N
42295,RA,1.5,E,VS1,,"9,893","14,840",66.8,68,N
42296,RA,1.5,F,VS2,,"7,630","11,445",67.7,67,F
42297,RA,1.5,E,SI1,,"6,450","9,675",69.6,66,N
42298,RA,1.5,F,SI1,,"6,131","9,196",68,62,N
42299,RA,1.5,I,VS2,,"5,945","8,918",67.3,67,F
42300,RA,1.5,H,VS2,,"6,164","9,245",67.5,68,N
42301,RA,1.5,H,SI2,,"5,244","7,866",60.8,70,N
42302,RA,1.5,G,VS2,,"7,070","10,605",65.5,66,N
42303,RA,1.5,H,SI1,,"5,904","8,856",67.9,66,N
42304,RA,1.5,F,VS2,,"6,540","9,810",69.5,66,N
42305,RA,1.5,I,SI1,,"5,180","7,770",70,69,N
42306,RA,1.5,E,VS2,,"6,612","9,918",68.5,72,N
42307,RA,1.5,H,VS2,,"5,280","7,920",68.3,67,N
42308,RA,1.5,F,VS1,,"8,296","12,444",68.3,69,N
42309,RA,1.5,H,VS2,,"6,336","9,504",69.9,63,N
42310,RA,1.5,H,SI1,,"6,068","9,102",69.8,68,N
42311,RA,1.5,E,VS1,,"8,320","12,480",67.6,68,N
42312,RA,1.5,D,SI2,,"6,048","9,072",68.6,60,N
42313,RA,1.5,G,SI1,,"7,298","10,947",65.6,73,N
42314,RA,1.5,I,SI1,,"4,550","6,825",71.1,69,F
42315,RA,1.5,D,SI1,,"9,435","14,152",66.3,71,N
42316,RA,1.5,E,VS2,,"7,730","11,595",69,69,N
42317,RA,1.5,F,VS2,,"6,540","9,810",68.2,67,N
42318,RA,1.5,G,SI2,,"6,060","9,090",59.6,69,N
42319,RA,1.5,H,SI1,,"6,400","9,600",66.9,62,N
42320,RA,1.5,I,SI2,,"3,968","5,952",67.7,67,N
42321,RA,1.5,I,SI1,,"4,200","6,300",68.2,67,N
42322,RA,1.5,G,SI2,,"4,380","6,570",61.1,65,N
42323,RA,1.5,G,SI1,,"7,120","10,680",72.4,69,N
42324,RA,1.5,F,SI1,,"9,120","13,680",64.8,71,N
42325,RA,1.5,D,SI1,,"12,190","18,285",68.8,65,N
42326,RA,1.5,F,SI2,,"7,315","10,972",65,64,F
42327,RA,1.5,H,VS2,,"7,040","10,560",66.5,66,F
42328,RA,1.5,I,VS2,,"5,328","7,992",69.7,67,F
42329,RA,1.5,H,SI2,,"6,072","9,108",65.7,71,N
42330,RA,1.5,H,SI1,,"6,560","9,840",68.8,63,N
42331,RA,1.5,K,SI2,,"2,750","4,125",69.3,67,N
42332,RA,1.5,D,SI2,,"4,875","7,312",63.2,68,N
42333,RA,1.5,I,SI2,,"4,030","6,045",67.9,67,N
42334,RA,1.5,H,SI2,,"5,244","7,866",70.1,69,F
42335,RA,1.5,F,VS2,,"7,630","11,445",69.1,67,N
42336,RA,1.5,F,VS2,,"8,066","12,099",66,68,N
42337,RA,1.5,H,VS2,,"5,192","7,788",69.7,67,N
42338,RA,1.5,I,SI2,,"3,808","5,712",67.2,67,N
42339,RA,1.5,H,SI2,,"4,416","6,624",62.9,68,F
42340,RA,1.5,H,SI2,,"4,500","6,750",69.3,65,N
42341,RA,1.5,H,SI2,,"4,500","6,750",67.8,69,N
42342,RA,1.5,H,SI1,,"5,350","8,025",69.7,65,N
42343,RA,1.5,F,VS2,,"8,066","12,099",66,68,N
42344,RA,1.5,J,SI2,,"3,578","5,366",68.9,68,N
42345,RA,1.5,H,VS2,,"5,280","7,920",68.4,66,N
42346,RA,1.5,J,SI1,,"3,080","4,620",68,67,N
42347,RA,1.5,H,VS2,,"5,280","7,920",70.6,68,F
42348,RA,1.5,G,VS2,,"6,262","9,393",67.8,69,N
42349,RA,1.5,J,VS2,,"4,071","6,106",69,66,N
42350,RA,1.5,E,SI1,,"6,868","10,302",61.6,67,F
42351,RA,1.5,F,VS2,,"6,495","9,742",68.7,72,N
42352,RA,1.5,I,VS1,VG,"3,950","5,925",75.6,66,N
42353,RA,1.5,J,SI1,VG,"3,024","4,536",70.3,70,N
42354,RA,1.5,E,SI2,VG,"3,920","5,880",73.2,66,N
42355,RA,1.5,G,SI2,VG,"3,869","5,804",71,67,F
42356,RA,1.5,M,VVS1,VG,"1,855","2,782",73.1,69,F
42357,RA,1.5,K,SI1,VG,"2,745","4,118",71.1,66,N
42358,RA,1.5,H,VS1,VG,"5,225","7,838",72.2,65,N
42359,RA,1.5,K,VS1,VG,"3,111","4,666",70,67,F
42360,RA,1.5,H,SI1,,"6,724","10,086",69.8,68,N
42361,RA,1.5,H,VS1,,"5,700","8,550",69.3,66,N
42362,RA,1.5,J,VS2,,"4,366","6,549",70.8,72,N
42363,RA,1.5,I,VVS1,,"5,100","7,650",69,66,F
42364,RA,1.5,H,SI1,,"5,740","8,610",72.4,66,N
42365,RA,1.5,D,VS1,,"8,160","12,240",67.9,64,F
42366,RA,1.5,H,VVS2,,"6,700","10,050",64.8,66,N
42367,RA,1.5,G,SI1,,"6,052","9,078",67.1,66,F
42368,RA,1.5,J,SI2,,"3,919","5,879",74.5,68,N
42369,RA,1.5,J,SI2,,"3,866","5,799",66.1,70,N
42370,RA,1.5,K,VS2,,"3,525","5,288",73.6,69,F
42371,RA,1.5,K,SI1,,"3,375","5,062",66.8,67,F
42372,RA,1.5,J,SI1,,"4,032","6,048",69.5,66,N
42373,RA,1.5,E,SI2,,"5,815","8,723",71.5,61,F
42374,RA,1.5,J,VS2,,"4,425","6,638",71.5,69,N
42375,RA,1.5,F,SI1,,"5,950","8,925",68.9,64,N
42376,RA,1.5,E,SI2,,"5,440","8,160",70.2,68,N
42377,RA,1.5,G,SI1,,"4,984","7,476",70.6,66,N
42378,RA,1.5,G,SI2,,"3,986","5,979",70.5,60,N
42379,RA,1.5,E,VS2,,"6,608","9,912",68.8,71,N
42380,RA,1.5,J,SI2,,"3,359","5,039",70.5,66,N
42381,RA,1.5,J,SI2,,"3,359","5,039",70,70,N
42382,RA,1.5,F,SI2,,"4,600","6,900",70.2,68,N
42383,RA,1.5,J,VS2,,"3,904","5,856",68.7,66,N
42384,RA,1.5,F,VS2,,"6,496","9,744",70.3,64,N
42385,RA,1.5,F,VS1,,"6,832","10,248",69.6,69,N
42386,RA,1.5,I,VS2,,"4,484","6,726",70.5,67,N
42387,RA,1.5,J,SI2,,"3,084","4,626",71.9,64,N
42388,RA,1.5,J,VS1,,"3,843","5,764",70.4,61,N
42389,RA,1.5,J,SI1,,"3,944","5,916",68.7,67,N
42390,RA,1.5,H,SI2,,"4,301","6,451",70.8,67,N
42391,RA,1.5,J,SI2,,"2,809","4,214",70.2,67,N
42392,RA,1.5,D,SI1,,"6,638","9,958",67.8,67,N
42393,RA,1.5,I,SI2,,"3,250","4,875",69.8,66,N
42394,RA,1.5,H,SI2,,"4,530","6,794",69.9,70,N
42395,RA,1.5,J,SI1,,"3,538","5,307",70.7,68,N
42396,RA,1.5,F,VS1,,"8,296","12,444",68.5,68,F
42397,RA,1.5,D,VS2,VG,"6,420","9,630",71.9,67,N
42398,RA,1.5,F,SI2,,"5,092","7,638",68.5,59,N
42399,RA,1.5,H,VS2,,"5,460","8,190",68.5,67,N
42400,RA,1.5,D,SI2,,"4,641","6,962",69.9,67,F
42401,RA,1.5,J,VS2,VG,"3,599","5,398",71.5,71,N
42402,RA,1.5,D,SI2,VG,"4,956","7,434",69.9,67,F
42403,RA,1.5,J,VS1,EX,"3,901","5,851",67.9,67,N
42404,RA,1.5,H,VS1,EX,"5,725","8,588",68,63,N
42405,RA,1.5,H,SI1,,"5,986","8,979",67.5,67,N
42406,RA,1.5,I,VS2,,"5,402","8,103",63.1,70,N
42407,RA,1.5,I,SI1,,"4,830","7,245",66.4,68,F
42408,RA,1.5,H,SI2,,"5,029","7,544",67.6,71,N
42409,RA,1.5,E,SI1,,"7,575","11,362",69,64,N
42410,RA,1.5,I,IF,,"5,125","7,688",69.7,66,N
42411,RA,1.5,G,SI2,,"4,000","6,000",72.6,71,N
42412,RA,1.5,J,VS1,EX,"4,026","6,038",68.8,65,N
42413,RA,1.5,J,VVS2,,"4,224","6,336",69.6,66,N
42414,RA,1.5,F,VS1,,"7,320","10,980",69.4,67,N
42415,RA,1.5,G,VS2,,"5,757","8,636",62.5,72,F
42416,RA,1.5,E,VS1,,"7,424","11,136",69.9,67,N
42417,RA,1.5,J,VVS2,,"4,224","6,336",69.2,67,N
42418,RA,1.5,D,VS2,,"6,960","10,440",69.5,67,F
42419,RA,1.5,H,SI2,,"4,140","6,210",64.1,60,N
42420,RA,1.5,J,SI2,,"2,964","4,446",62.6,69,N
42421,RA,1.5,H,SI2,,"5,616","8,424",69,68,N
42422,RA,1.5,F,SI1,,"5,472","8,208",74.5,65,N
42423,RA,1.5,F,VS1,,"6,831","10,246",69.6,67,F
42424,RA,1.5,G,SI2,,"4,745","7,118",69.1,66,N
42425,RA,1.5,J,VS1,,"3,717","5,576",68.7,65,N
42426,RA,1.5,H,VS1,,"5,225","7,838",69.5,62,F
42427,RA,1.5,J,VS2,,"3,953","5,930",68.2,66,N
42428,RA,1.5,J,VS2,,"4,130","6,195",67.1,66,N
42429,RA,1.5,F,VS1,,"7,930","11,895",66.6,60,N
42430,RA,1.5,J,VS1,,"4,221","6,332",69.5,66,F
42431,RA,1.5,I,VS2,,"5,252","7,878",67.1,62,F
42432,RA,1.5,J,SI1,,"3,192","4,788",67.2,70,F
42433,RA,1.5,F,VS1,,"6,900","10,350",68.7,69,N
42434,RA,1.5,F,VS2,,"6,500","9,750",68.7,70,N
42435,RA,1.5,G,VS1,,"6,400","9,600",65.4,71,N
42436,RA,1.5,I,VVS2,,"5,100","7,650",69.2,69,F
42437,RA,1.5,G,VS2,,"5,304","7,956",72.5,61,N
42438,RA,1.5,I,SI2,,"4,250","6,375",68.8,66,N
42439,RA,1.5,J,VS2,,"4,100","6,150",67.3,66,N
42440,RA,1.5,H,SI2,,"4,960","7,441",66.7,70,N
42441,RA,1.5,I,SI1,,"4,950","7,425",68.6,65,F
42442,RA,1.5,G,SI2,,"5,382","8,073",69.9,72,N
42443,RA,1.5,H,SI2,,"5,175","7,762",70.4,67,N
42444,RA,1.5,J,SI1,,"3,345","5,018",69.6,67,N
42445,RA,1.5,I,SI1,,"5,320","7,980",69.8,69,F
42446,RA,1.5,D,SI1,,"6,148","9,222",69.4,68,F
42447,RA,1.5,I,SI1,,"3,990","5,985",69.3,65,F
42448,RA,1.5,H,SI1,,"5,576","8,364",65.4,67,N
42449,RA,1.5,I,SI1,EX,"4,284","6,426",73.1,74,N
42450,RA,1.5,H,VS1,VG,"5,083","7,624",72.7,72,F
42451,RA,1.5,F,SI1,VG,"5,184","7,776",74.2,65,N
42452,RA,1.5,J,SI1,,"4,200","6,300",67.8,65,F
42453,RA,1.5,E,VVS1,,"9,983","14,974",67.4,64,N
42454,RA,1.5,D,SI1,,"4,426","6,638",72.2,68,N
42455,RA,1.5,D,VS1,,"6,494","9,741",69.7,65,N
42456,RA,1.5,D,SI1,,"6,068","9,103",72.4,68,N
42457,RA,1.5,D,VS2,,"6,720","10,080",72.5,66,N
42458,RA,1.5,E,SI2,,"3,660","5,490",67.6,66,N
42459,RA,1.5,E,VS2,,"5,985","8,978",71.6,68,N
42460,RA,1.5,E,SI2,,"3,860","5,790",70.2,70,N
42461,RA,1.5,E,VS1,,"6,912","10,368",69.4,67,N
42462,RA,1.5,E,VS2,,"5,444","8,165",72.3,69,N
42463,RA,1.5,E,SI2,,"3,620","5,430",68,64,N
42464,RA,1.5,E,VS2,,"5,415","8,122",72.3,70,N
42465,RA,1.5,E,SI1,,"5,277","7,916",72.4,70,N
42466,RA,1.5,E,SI1,,"5,202","7,802",69.5,66,N
42467,RA,1.5,E,SI1,,"5,353","8,030",71.7,66,N
42468,RA,1.5,F,VVS2,,"6,604","9,906",72.3,67,N
42469,RA,1.5,F,VVS2,,"6,826","10,239",68.4,64,N
42470,RA,1.5,F,VS2,,"5,940","8,911",68.4,66,N
42471,RA,1.5,G,SI2,,"3,176","4,763",65.9,61,N
42472,RA,1.5,G,VVS2,,"6,376","9,565",66.1,65,N
42473,RA,1.5,G,SI2,,"3,285","4,928",72.1,66,N
42474,RA,1.5,G,VS2,,"5,429","8,143",72.4,66,N
42475,RA,1.5,G,VS1,,"5,936","8,904",72.2,69,N
42476,RA,1.5,G,SI2,,"3,376","5,064",66.2,66,N
42477,RA,1.5,G,I1,,"3,289","4,934",68.9,69,N
42478,RA,1.5,H,VS2,,"4,774","7,161",72.2,64,N
42479,RA,1.5,H,VS2,,"5,104","7,656",68.2,64,N
42480,RA,1.5,H,SI2,,"3,019","4,528",71.9,70,N
42481,RA,1.5,H,I1,,"2,870","4,305",68.4,66,N
42482,RA,1.5,H,VS1,,"5,035","7,552",72.4,68,N
42483,RA,1.5,H,VS1,,"5,106","7,659",72.5,66,N
42484,RA,1.5,H,SI2,,"3,122","4,683",65,66,N
42485,RA,1.5,H,VS2,,"5,478","8,217",65.4,63,N
42486,RA,1.5,I,SI1,,"3,658","5,486",69.9,66,N
42487,RA,1.5,I,VS2,,"3,959","5,938",72.2,69,N
42488,RA,1.5,I,SI2,,"2,992","4,487",72.3,65,N
42489,RA,1.5,I,SI1,,"3,588","5,381",72.5,66,N
42490,RA,1.5,I,SI2,,"3,208","4,813",65.3,66,N
42491,RA,1.5,I,SI2,,"3,240","4,859",68.1,64,N
42492,RA,1.5,I,SI2,,"3,084","4,627",72.2,69,N
42493,RA,1.5,I,VS2,,"4,292","6,438",68.2,65,N
42494,RA,1.5,I,SI1,,"3,780","5,670",69.7,66,N
42495,RA,1.5,I,SI1,,"3,658","5,486",72.3,69,N
42496,RA,1.5,I,SI2,,"3,100","4,650",69.8,67,N
42497,RA,1.5,J,SI1,,"2,394","3,591",72.6,65,N
42498,RA,1.5,I,VS2,,"4,514","6,771",66.2,66,N
42499,RA,1.5,J,VS1,,"3,560","5,339",63.2,67,N
42500,RA,1.5,J,VVS2,,"3,597","5,396",68.4,66,N
42501,RA,1.5,J,VVS2,,"3,630","5,445",72,67,N
42502,RA,1.5,J,VS2,,"3,407","5,111",72.2,70,N
42503,RA,1.5,J,SI1,,"3,108","4,662",66.7,66,N
42504,RA,1.5,J,SI2,,"2,392","3,588",68.6,65,N
42505,RA,1.5,J,SI2,,"2,730","4,095",67,66,N
42506,RA,1.5,K,VS1,,"2,716","4,074",68.3,66,N
42507,RA,1.5,J,SI2,,"2,626","3,939",72.3,65,N
42508,RA,1.5,J,SI2,,"2,613","3,920",71.9,62,N
42509,RA,1.5,J,SI2,,"2,535","3,802",72.3,67,N
42510,RA,1.5,K,VS2,,"2,409","3,613",70.7,70,N
42511,RA,1.5,I,VS2,,"4,958","7,437",71.8,67,N
42512,RA,1.5,I,VS2,,"4,958","7,437",69.5,74,F
42513,RA,1.5,E,VVS1,,"10,281","15,422",65.2,66,N
42514,RA,1.5,J,SI1,,"3,584","5,376",71.7,69,F
42515,RA,1.5,H,SI1,,"4,800","7,200",72.6,73,N
42516,RA,1.5,J,SI1,,"3,245","4,868",73.8,65,N
42517,RA,1.5,F,VS2,,"6,431","9,646",70.3,65,N
42518,RA,1.5,E,VS1,,"7,936","11,904",71.8,68,N
42519,RA,1.5,F,SI1,,"6,240","9,360",69,64,F
42520,RA,1.5,F,SI1,VG,"4,800","7,200",73.7,63,N
42521,RA,1.5,E,SI1,,"5,181","7,772",70.7,69,N
42522,RA,1.5,F,VS2,,"7,412","11,118",68.4,64,N
42523,RA,1.5,D,VVS2,,"7,650","11,475",69.8,64,N
42524,RA,1.5,H,SI1,,"3,710","5,566",71.3,68,N
42525,RA,1.5,F,SI1,,"6,039","9,058",69.8,69,N
42526,RA,1.5,D,SI1,VG,"5,436","8,154",71,70,N
42527,RA,1.5,J,VS2,,"3,894","5,841",67.3,64,N
42528,RA,1.5,F,SI2,EX,"5,080","7,620",69.2,69,F
42529,RA,1.5,H,VS2,,"6,063","9,095",68.9,69,N
42530,RA,1.5,K,SI1,,"3,600","5,400",69.6,63,N
42531,RA,1.5,E,SI1,,"5,858","8,787",63.1,73,N
42532,RA,1.5,H,VS2,,"5,104","7,656",69.7,64,N
42533,RA,1.5,I,SI1,,"3,588","5,381",72.5,65,N
42534,RA,1.5,I,VS2,,"3,922","5,883",68.4,67,N
42535,RA,1.5,G,SI1,,"3,760","5,640",70,70,N
42536,RA,1.5,G,VVS2,,"5,967","8,950",71.2,73,N
42537,RA,1.5,J,VS2,,"3,776","5,664",68.8,68,N
42538,RA,1.5,H,VS1,EX,"5,605","8,408",69.6,69,N
42539,RA,1.5,I,VVS2,VG,"4,674","7,011",66.7,72,N
42540,RA,1.5,K,VS1,,"3,315","4,972",68.5,67,F
42541,RA,1.5,I,VS2,,"4,440","6,660",69,68,N
42542,RA,1.5,E,VS2,EX,"6,840","10,260",68.8,66,N
42543,RA,1.5,G,VVS1,,"7,320","10,980",68.6,70,N
42544,RA,1.5,F,VVS1,,"7,638","11,457",68.7,68,N
42545,RA,1.5,I,VVS1,,"4,590","6,885",71.7,68,N
42546,RA,1.5,J,VS1,,"3,969","5,954",69.4,69,N
42547,RA,1.5,J,VVS1,,"3,657","5,486",70.7,66,N
42548,RA,1.5,J,VVS1,,"3,795","5,692",69.4,69,F
