,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
126,AS,3.57,I,VS2,,"10,075","35,968"
127,AS,3.60,J,VS2,,"7,865","28,314"
128,AS,3.60,I,IF,,"13,600","48,960"
129,AS,3.60,J,VS2,,"8,225","29,610"
130,AS,3.60,G,VS1,,"14,400","51,840"
131,AS,3.62,J,VS1,,"9,825","35,566"
132,AS,3.70,H,VS1,,"18,000","66,600"
133,AS,3.70,D,VS2,,"18,600","68,820"
134,AS,3.76,G,IF,,"15,360","57,754"
135,AS,3.79,H,VVS1,,"14,950","56,660"
136,AS,3.81,F,IF,,"18,425","70,199"
