,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
6387,MQ,0.5,E,SI1,,"1,414",707,63.4,61,N
6388,MQ,0.5,E,VS1,,"2,550","1,275",63.1,61,N
6389,MQ,0.5,E,SI1,,"1,501",750,62.5,59,N
6390,MQ,0.5,E,SI1,,"1,357",678,66.7,61,N
6391,MQ,0.5,E,VVS2,,"2,760","1,380",61.7,61,N
6392,MQ,0.5,E,VVS2,,"2,816","1,408",61,58,N
6393,MQ,0.5,E,VVS2,,"2,744","1,372",63,57,N
6394,MQ,0.5,E,SI1,,"1,627",814,63.2,64,N
6395,MQ,0.5,E,VS1,,"2,670","1,335",66.2,58,N
6396,MQ,0.5,E,VS1,,"2,685","1,342",64.5,60,N
6397,MQ,0.5,E,VS2,,"2,338","1,169",64.8,61,N
6398,MQ,0.5,E,SI1,,"1,604",802,66.4,56,N
6399,MQ,0.5,E,VVS2,,"2,776","1,388",65.6,58,N
6400,MQ,0.5,E,VVS2,,"2,720","1,360",64.8,61,N
6401,MQ,0.5,E,VS1,,"2,925","1,462",63.3,64,N
6402,MQ,0.5,E,VS2,,"2,366","1,183",63.3,64,N
6403,MQ,0.5,E,VS1,,"2,648","1,324",63.1,58,N
6404,MQ,0.5,E,VVS2,,"2,672","1,336",61.9,62,N
6405,MQ,0.5,E,IF,,"2,817","1,408",63.4,63,N
6406,MQ,0.5,E,VVS2,,"2,672","1,336",65.1,58,N
6407,MQ,0.5,E,VVS2,,"2,704","1,352",64.2,62,N
6408,MQ,0.5,E,VVS2,,"2,760","1,380",63.7,62,N
6409,MQ,0.5,E,VVS2,,"2,760","1,380",62.9,59,N
6410,MQ,0.5,E,VVS2,,"2,856","1,428",61.9,60,N
6411,MQ,0.5,E,VVS2,,"2,688","1,344",62,55,N
6412,MQ,0.5,E,VVS2,,"2,704","1,352",62.3,57,N
6413,MQ,0.5,E,VS2,,"2,184","1,092",63.3,61,N
6414,MQ,0.5,E,VVS2,,"2,704","1,352",61.2,61,N
6415,MQ,0.5,E,VVS2,,"2,704","1,352",64.4,60,N
6416,MQ,0.5,E,VVS2,,"2,744","1,372",63.2,56,N
6417,MQ,0.5,F,VS1,,"2,269","1,135",66.2,58,N
6418,MQ,0.5,F,VS2,,"2,052","1,026",61.3,62,N
6419,MQ,0.5,F,SI1,,"1,534",767,62.8,62,N
6420,MQ,0.5,F,VS2,,"1,998",999,60.5,62,N
6421,MQ,0.5,F,SI1,,"1,502",751,62.2,61,N
6422,MQ,0.5,F,VS1,,"2,320","1,160",61.3,59,N
6423,MQ,0.5,F,VVS1,,"2,664","1,332",63.7,57,N
6424,MQ,0.5,F,VVS1,,"2,720","1,360",64.9,58,N
6425,MQ,0.5,F,VS1,,"2,291","1,146",61.4,64,N
6426,MQ,0.5,F,SI1,,"1,562",781,60.5,63,N
6427,MQ,0.5,F,VS1,,"2,422","1,211",61.4,57,N
6428,MQ,0.5,F,VS1,,"2,233","1,116",63,59,N
6429,MQ,0.5,F,VS1,,"2,392","1,196",65.5,62,N
6430,MQ,0.5,F,VVS2,,"2,235","1,118",65.7,59,N
6431,MQ,0.5,F,VVS2,,"2,572","1,286",65.8,64,N
6432,MQ,0.5,F,VVS2,,"2,572","1,286",63,62,N
6433,MQ,0.5,F,SI1,,"1,458",729,60.9,63,N
6434,MQ,0.5,F,VS1,,"2,284","1,142",64,58,N
6435,MQ,0.5,F,VS1,,"2,378","1,189",63.7,60,N
6436,MQ,0.5,F,VS2,,"2,059","1,029",62.4,61,N
6437,MQ,0.5,F,VVS1,,"2,752","1,376",64.8,62,N
6438,MQ,0.5,F,VS1,,"2,501","1,251",58.2,64,N
6439,MQ,0.5,F,VS1,,"2,654","1,327",62.9,62,N
6440,MQ,0.5,F,VVS2,,"2,648","1,324",62.6,59,N
6441,MQ,0.5,F,VS1,,"2,422","1,211",64.3,63,N
6442,MQ,0.5,F,VS1,,"2,276","1,138",64.8,60,N
6443,MQ,0.5,F,VS1,,"2,443","1,222",66.4,62,N
6444,MQ,0.5,F,VS1,,"2,581","1,290",62.5,61,N
6445,MQ,0.5,F,VVS2,,"2,535","1,268",65.8,65,N
6446,MQ,0.5,F,VVS2,,"2,535","1,268",58.8,63,N
6447,MQ,0.5,F,VS1,,"2,422","1,211",62.3,59,N
6448,MQ,0.5,F,VS1,,"2,407","1,204",59.7,57,N
6449,MQ,0.5,F,SI1,,"1,458",729,63.2,60,N
6450,MQ,0.5,F,VVS2,,"2,550","1,275",63.9,56,N
6451,MQ,0.5,F,VS1,,"2,378","1,189",63.8,58,N
6452,MQ,0.5,F,VS1,,"2,262","1,131",63.2,57,N
6453,MQ,0.5,F,VS1,,"2,472","1,236",63.6,60,N
6454,MQ,0.5,G,SI2,,918,459,62.3,59,N
6455,MQ,0.5,G,SI2,,905,453,62.6,62,N
6456,MQ,0.5,G,VS1,,"1,856",928,62.7,62,N
6457,MQ,0.5,G,VS1,,"2,099","1,050",65.5,64,N
6458,MQ,0.5,G,VS1,,"2,390","1,195",60.7,61,N
6459,MQ,0.5,G,VS2,,"1,944",972,64.2,62,N
6460,MQ,0.5,G,VS1,,"2,086","1,043",60.5,60,N
6461,MQ,0.5,G,VVS1,,"2,468","1,234",63.4,58,N
6462,MQ,0.5,G,VS2,,"1,989",994,65.3,60,N
6463,MQ,0.5,G,VS1,,"2,140","1,070",62.8,59,N
6464,MQ,0.5,G,VS1,,"2,295","1,148",58,64,N
6465,MQ,0.5,H,VS2,,"1,668",834,63.8,60,N
6466,MQ,0.5,H,SI1,,"1,375",688,65.8,58,N
6467,MQ,0.5,H,VS2,,"1,806",903,63,61,N
6468,MQ,0.5,H,VS2,,"1,824",912,63.5,60,N
6469,MQ,0.5,H,IF,,"2,117","1,058",58.3,63,N
6470,MQ,0.5,H,VS2,,"1,794",897,62.8,59,N
6471,MQ,0.5,I,VVS1,,"1,419",709,62.9,58,N
6472,MQ,0.5,I,IF,,"1,800",900,63.2,58,N
6473,MQ,0.5,I,VVS1,,"1,412",706,63.2,60,N
6474,MQ,0.5,J,VS2,,"1,080",540,61.9,62,N
6475,MQ,0.5,F,SI1,,"1,408",704,64,61,N
6476,MQ,0.5,H,VS2,,"1,920",960,60.9,56,N
6477,MQ,0.5,D,SI1,VG,"1,462",731,63.7,59,F
6478,MQ,0.5,D,VS2,,"2,362","1,181",61.9,64,N
6479,MQ,0.5,D,VS1,,"2,616","1,308",62.3,63,N
6480,MQ,0.5,D,VS1,,"2,624","1,312",59.8,61,N
6481,MQ,0.5,D,VVS2,,"3,281","1,640",65.9,65,N
6482,MQ,0.5,D,VS2,,"2,332","1,166",63,64,N
6483,MQ,0.5,D,VVS1,,"3,384","1,692",63.1,59,N
6484,MQ,0.5,E,VVS2,,"2,768","1,384",63.7,59,N
6485,MQ,0.5,E,VS1,,"2,362","1,181",66.4,58,N
6486,MQ,0.5,F,VS1,,"2,523","1,262",63.5,59,N
6487,MQ,0.5,F,VS1,,"2,218","1,109",63,58,N
6488,MQ,0.5,F,VS1,,"2,458","1,229",63,61,N
6489,MQ,0.5,F,VVS1,,"2,952","1,476",62.2,60,N
6490,MQ,0.5,D,VVS2,,"2,747","1,374",62.8,58,N
6491,MQ,0.5,E,VS1,VG,"1,995",998,62.1,58,N
6492,MQ,0.5,D,SI1,,"1,781",891,64.3,60,N
6493,MQ,0.5,D,SI1,,"1,656",828,62.3,60,N
6494,MQ,0.5,E,SI1,,"1,788",894,63.1,60,N
6495,MQ,0.5,D,SI1,,"1,750",875,56.4,61,N
6496,MQ,0.5,E,VS2,,"1,904",952,62.5,51,N
6497,MQ,0.5,J,SI2,,952,476,57,62,F
6498,MQ,0.5,D,VVS1,,"3,681","1,840",62.2,60,N
6499,MQ,0.5,D,VS1,,"2,520","1,260",66.3,64,N
6500,MQ,0.5,D,VS1,,"2,616","1,308",65.1,65,N
6501,MQ,0.5,E,SI1,,"1,598",799,64.2,65,N
6502,MQ,0.5,E,VVS2,,"2,704","1,352",64.5,58,N
6503,MQ,0.5,E,VS2,,"2,240","1,120",63.5,60,N
6504,MQ,0.5,E,IF,,"2,907","1,454",64.6,63,N
6505,MQ,0.5,I,VS2,,"1,221",610,63.2,57,N
6506,MQ,0.5,F,VS1,VG,"2,088","1,044",64.8,63,F
6507,MQ,0.5,D,VS2,,"2,370","1,185",58.6,57,N
6508,MQ,0.5,J,VS2,,"1,368",684,60.5,57,F
6509,MQ,0.5,G,VS2,,"2,080","1,040",64.4,57,F
6510,MQ,0.5,D,VS2,,"2,430","1,215",61.4,60,N
6511,MQ,0.5,I,VS1,,"1,817",908,58.9,61,F
6512,MQ,0.5,I,SI1,,"1,000",500,69.6,55,F
6513,MQ,0.5,F,VS1,,"2,538","1,269",63.6,58,N
6514,MQ,0.5,D,IF,,"3,741","1,871",62.7,62,N
6515,MQ,0.5,E,SI1,,"1,719",860,63.1,62,N
6516,MQ,0.5,E,VVS2,,"2,672","1,336",62,61,N
6517,MQ,0.5,I,VVS1,,"1,700",850,57.1,59,N
6518,MQ,0.5,G,VS2,,"1,976",988,62.5,55,F
6519,MQ,0.5,D,VVS1,,"3,681","1,840",63.4,60,N
6520,MQ,0.5,D,SI2,,"1,460",730,63,62,N
6521,MQ,0.5,D,VVS2,,"3,052","1,526",63.7,64,N
6522,MQ,0.5,D,VVS2,,"3,306","1,653",64.8,64,N
6523,MQ,0.5,D,VS1,,"2,688","1,344",63,59,N
6524,MQ,0.5,E,VS2,,"2,373","1,186",63.2,62,N
6525,MQ,0.5,F,SI1,EX,"1,560",780,61.6,62,N
6526,MQ,0.5,D,VS2,,"2,430","1,215",58.4,57,F
6527,MQ,0.5,H,SI1,,"1,500",750,67,55,N
6528,MQ,0.5,F,SI2,,"1,350",675,66.4,54,N
6529,MQ,0.5,F,VS2,,"1,755",878,64,54,N
6530,MQ,0.5,D,VS1,,"2,176","1,088",48.5,64,N
6531,MQ,0.5,E,I1,,"1,024",512,60.4,58,N
6532,MQ,0.5,D,SI2,,"2,079","1,040",78.4,62,N
6533,MQ,0.5,I,SI2,,"1,500",750,72.5,51,FB
6534,MQ,0.5,I,SI1,,"1,500",750,66,55,N
6535,MQ,0.5,I,SI1,,"1,235",618,66,55,N
6536,MQ,0.5,D,VVS1,VG,"2,412","1,206",62.7,61,F
6537,MQ,0.5,D,VVS2,VG,"2,329","1,164",64.6,57,F
6538,MQ,0.5,D,VVS2,EX,"2,822","1,411",62.8,57,N
6539,MQ,0.5,D,VS1,,"2,672","1,336",63.8,57,N
6540,MQ,0.5,E,VS1,,"2,715","1,358",63.1,59,N
6541,MQ,0.5,E,VS1,,"2,738","1,369",63,57,N
6542,MQ,0.5,F,SI2,,"1,044",522,63.4,64,N
6543,MQ,0.5,D,VVS1,,"2,736","1,368",66.5,64,N
6544,MQ,0.5,H,SI1,,"1,530",765,61.8,63,N
6545,MQ,0.5,D,VVS1,VG,"2,520","1,260",57.4,58,F
6546,MQ,0.5,F,VVS2,,"2,625","1,312",63.1,60,N
6547,MQ,0.5,D,VVS2,,"3,170","1,585",63.2,58,N
6548,MQ,0.5,E,VS1,,"2,820","1,410",66.5,57,N
6549,MQ,0.5,F,IF,,"2,924","1,462",55.2,56,F
6550,MQ,0.5,E,VS2,,"2,268","1,134",64,60,F
6551,MQ,0.5,D,VVS1,,"3,060","1,530",57.8,60,F
6552,MQ,0.5,D,VS2,,"2,550","1,275",62.6,57,F
6553,MQ,0.5,K,VVS1,VG,"1,512",756,60.8,61,F
6554,MQ,0.5,K,VVS1,EX,"1,476",738,62,57,F
6555,MQ,0.5,D,VVS2,,"2,992","1,496",64.6,58,F
6556,MQ,0.5,D,VS1,,"2,624","1,312",65.2,57,F
6557,MQ,0.5,F,VS1,,"2,465","1,232",59.4,61,F
6558,MQ,0.5,D,IF,,"3,485","1,742",64.8,58,F
6559,MQ,0.5,D,VS2,,"2,310","1,155",59,58,F
6560,MQ,0.5,D,VS1,,"2,656","1,328",56.8,59,F
6561,MQ,0.5,F,VS1,,"2,291","1,146",60.3,60,F
6562,MQ,0.5,E,VS1,,"2,580","1,290",60.5,64,F
6563,MQ,0.5,E,VS2,,"2,072","1,036",60.3,61,F
6564,MQ,0.5,E,VVS1,,"3,128","1,564",64.5,57,F
6565,MQ,0.5,D,SI1,,"1,875",938,63,58,F
6566,MQ,0.5,E,VVS2,,"2,624","1,312",60.7,59,F
6567,MQ,0.5,E,VVS1,,"3,230","1,615",63,59,F
6568,MQ,0.5,D,VVS2,,"3,060","1,530",65.1,60,F
6569,MQ,0.5,G,SI1,,"1,659",830,64.2,59,F
6570,MQ,0.5,I,VVS1,G,"1,950",975,63,58,F
6571,MQ,0.5,E,SI1,VG,"1,955",978,61.9,61,F
6572,MQ,0.5,G,VS2,VG,"2,054","1,027",64.8,57,F
6573,MQ,0.5,H,VVS1,,"2,296","1,148",51,58,F
6574,MQ,0.5,G,VS2,VG,"2,210","1,105",60.2,61,F
6575,MQ,0.5,D,VVS1,,"3,672","1,836",59,64,N
6576,MQ,0.5,E,VS1,,"2,430","1,215",63.4,59,N
6577,MQ,0.5,J,SI1,,"1,280",640,62.7,58,N
6578,MQ,0.5,D,SI1,,"2,000","1,000",57.6,62,N
6579,MQ,0.5,E,VS2,VG,"2,436","1,218",60.3,57,N
6580,MQ,0.5,D,VS1,,"2,816","1,408",64.3,55,N
6581,MQ,0.5,E,SI1,,"2,001","1,000",59.6,57,N
6582,MQ,0.5,D,SI1,,"2,000","1,000",58.7,61,N
6583,MQ,0.5,D,VS2,EX,"2,640","1,320",60.5,62,N
6584,MQ,0.5,F,VS1,,"2,668","1,334",61.1,64,N
6585,MQ,0.5,D,VS2,,"2,490","1,245",66.1,58,N
6586,MQ,0.5,E,VVS1,,"3,468","1,734",62.1,61,N
6587,MQ,0.5,H,VVS2,,"2,574","1,287",58.3,59,N
6588,MQ,0.5,E,VS1,,"2,580","1,290",64.9,59,N
6589,MQ,0.5,D,VS1,,"3,200","1,600",57.6,62,N
6590,MQ,0.5,F,VVS1,,"3,328","1,664",63.4,61,N
6591,MQ,0.5,D,VVS2,,"3,128","1,564",57.5,58,N
6592,MQ,0.5,E,SI1,,"1,955",978,63.1,57,N
6593,MQ,0.5,H,VS1,G,"2,150","1,075",60.7,55,N
6594,MQ,0.5,G,VVS1,,"3,150","1,575",60.4,62,N
6595,MQ,0.5,F,VVS1,,"3,296","1,648",63,62,N
6596,MQ,0.5,D,VS1,,"2,944","1,472",62.7,57,N
6597,MQ,0.5,D,VS2,EX,"2,550","1,275",62.2,58,N
6598,MQ,0.5,G,VS2,,"2,236","1,118",54.9,60,N
6599,MQ,0.5,F,VS1,,"2,523","1,262",59.8,55,N
6600,MQ,0.5,G,VS1,,"2,511","1,256",56.5,58,N
6601,MQ,0.5,D,VS1,,"2,400","1,200",72.5,56,N
6602,MQ,0.5,G,VS1,,"2,322","1,161",53.9,60,N
6603,MQ,0.5,J,VS1,VG,"1,539",770,63.7,56,N
6604,MQ,0.5,I,VVS1,VG,"2,225","1,112",59.5,61,N
6605,MQ,0.5,F,SI1,,"1,716",858,63.1,59,N
6606,MQ,0.5,G,VS1,EX,"2,403","1,202",55.3,64,N
6607,MQ,0.5,E,VS1,,"2,760","1,380",54.1,63,N
6608,MQ,0.5,D,VVS1,,"3,384","1,692",65.3,58,N
6609,MQ,0.5,D,IF,EX,"3,649","1,824",58.1,59,N
6610,MQ,0.5,D,VS2,G,"2,370","1,185",61.2,58,N
6611,MQ,0.5,E,VS2,,"2,464","1,232",55,65,N
6612,MQ,0.5,D,VVS2,,"3,400","1,700",62.6,57,N
6613,MQ,0.5,G,VVS1,,"2,730","1,365",60.3,56,N
6614,MQ,0.5,G,VS1,,"2,403","1,202",59,64,N
6615,MQ,0.5,D,VS2,EX,"2,190","1,095",63.2,59,N
6616,MQ,0.5,H,VS1,VG,"1,750",875,64.7,59,F
6617,MQ,0.5,E,VVS2,EX,"2,688","1,344",56.5,59,N
6618,MQ,0.5,D,VVS1,VG,"2,916","1,458",57.6,61,N
6619,MQ,0.5,E,VS1,,"2,513","1,257",63.7,59,N
6620,MQ,0.5,I,IF,,"1,742",871,61.1,58,N
6621,MQ,0.5,E,I1,,992,496,71.6,54,N
6622,MQ,0.5,D,VVS1,,"3,537","1,768",62.9,64,N
6623,MQ,0.5,D,IF,,"3,741","1,871",63.4,59,N
6624,MQ,0.5,D,VVS2,,"3,086","1,543",64,64,N
6625,MQ,0.5,D,VVS2,,"3,204","1,602",63.5,65,N
6626,MQ,0.5,E,IF,,"3,114","1,557",65.1,64,N
6627,MQ,0.5,E,VS1,,"2,482","1,241",62.3,59,N
6628,MQ,0.5,F,VS2,,"2,207","1,104",61.4,58,N
6629,MQ,0.5,G,VVS2,,"2,555","1,278",60.8,59,N
6630,MQ,0.5,H,VS2,,"1,908",954,62,63,N
6631,MQ,0.5,I,VS2,,"1,458",729,63.4,60,N
6632,MQ,0.5,D,VS2,,"1,988",994,61.8,62,N
6633,MQ,0.5,D,VS2,,"1,912",956,65.4,58,N
6634,MQ,0.5,D,VS1,,"2,376","1,188",66.3,57,N
6635,MQ,0.5,D,VS1,,"2,368","1,184",65.5,59,N
6636,MQ,0.5,D,VS2,,"2,025","1,012",64.5,58,N
6637,MQ,0.5,D,VS1,,"2,312","1,156",66.1,60,N
6638,MQ,0.5,D,VS2,,"2,160","1,080",65.9,60,N
6639,MQ,0.5,D,VS2,,"2,085","1,042",65.1,57,N
6640,MQ,0.5,D,VS1,,"2,208","1,104",64.8,63,N
6641,MQ,0.5,E,VS1,,"2,295","1,148",65.8,62,N
6642,MQ,0.5,E,VS2,,"2,100","1,050",64.8,59,N
6643,MQ,0.5,E,VS2,,"1,918",959,64.1,63,N
6644,MQ,0.5,F,VVS2,,"2,325","1,162",65,61,N
6645,MQ,0.5,G,I1,,"1,330",665,62,57,N
6646,MQ,0.5,F,I1,,"1,425",712,57.8,60,N
6647,MQ,0.5,F,VS2,,"1,755",878,62.5,55,N
6648,MQ,0.5,F,VS2,,"1,755",878,67.3,59,N
6649,MQ,0.5,J,VS2,,"1,350",675,67.2,F,EX
6650,MQ,0.5,K,VS2,,"1,270",635,64.2,59,N
6651,MQ,0.5,K,VVS1,,"1,150",575,62,56,N
6652,MQ,0.5,J,VS2,,"1,390",695,67.2,57,F
6653,MQ,0.5,K,SI2,,820,410,62.7,59,F
6654,MQ,0.5,K,SI1,,"1,090",545,63.6,64,N
6655,MQ,0.5,E,SI1,,"1,610",805,63.1,53,F
6656,MQ,0.5,F,IF,,"2,835","1,418",59.3,63,N
6657,MQ,0.5,D,SI1,,"2,075","1,038",71.2,53,N
6658,MQ,0.5,D,SI1,,"1,900",950,68.5,65,F
6659,MQ,0.5,I,I1,,988,494,62,58,N
6660,MQ,0.5,D,SI1,,"1,650",825,60.2,58,N
6661,MQ,0.5,D,SI1,,"1,650",825,58.2,55,N
6662,MQ,0.5,H,IF,,"1,914",957,56.8,60,N
6663,MQ,0.5,F,VS1,,"2,030","1,015",62.5,59,N
6664,MQ,0.5,D,VS1,,"2,536","1,268",62,59,N
6665,MQ,0.5,D,VS2,,"2,278","1,139",63.2,61,N
6666,MQ,0.5,D,SI1,,"1,818",909,61,60,N
6667,MQ,0.5,D,SI1,,"1,542",771,58.7,64,N
6668,MQ,0.5,D,SI1,,"1,654",827,63.2,55,N
6669,MQ,0.5,D,SI1,,"1,563",782,61.6,54,N
6670,MQ,0.5,D,SI2,,"1,983",991,64.5,58,N
6671,MQ,0.5,D,I1,,"1,473",736,65.7,61,N
6672,MQ,0.5,E,VS1,,"2,233","1,116",66,61,N
6673,MQ,0.5,E,VS2,,"2,212","1,106",62.6,58,N
6674,MQ,0.5,E,SI1,,"1,644",822,65,57,N
6675,MQ,0.5,E,SI1,,"1,428",714,60.7,60,N
6676,MQ,0.5,E,SI1,,"1,455",727,60.7,58,N
6677,MQ,0.5,E,SI2,,"1,514",757,58.8,58,N
6678,MQ,0.5,E,SI2,,"1,413",707,67.9,53,N
6679,MQ,0.5,F,SI1,,"2,053","1,027",67.5,56,N
6680,MQ,0.5,F,SI2,,"1,384",692,67.9,53,F
6681,MQ,0.5,G,SI2,,"1,183",591,66.6,61,N
6682,MQ,0.5,H,VS1,,"1,592",796,63.9,57,F
6683,MQ,0.5,I,VS2,,"1,419",709,62.8,54,N
6684,MQ,0.5,I,SI1,,"1,141",570,64.5,56,N
6685,MQ,0.5,E,VS1,,"2,080","1,040",74.9,55,N
6686,MQ,0.5,L,SI2,,600,300,70.2,60,N
6687,MQ,0.51,D,SI1,,"1,755",895,66.3,55,F
6688,MQ,0.51,E,VS2,,"2,262","1,153",70,46,N
6689,MQ,0.51,E,I1,,"1,200",612,71.9,50,N
6690,MQ,0.51,F,SI1,,"1,650",842,60.6,57,N
6691,MQ,0.51,J,VS1,,"1,220",622,69.6,50,F
6692,MQ,0.51,F,I1,,955,487,72,57,F
6693,MQ,0.51,L,VS2,,744,379,67.4,63,N
6694,MQ,0.51,J,SI1,,"1,280",653,60.9,59,N
6695,MQ,0.51,D,VS1,,"2,240","1,142",62.2,64,N
6696,MQ,0.51,H,SI1,,"1,350",688,67.2,61,N
6697,MQ,0.51,G,VS2,,"1,815",926,48.8,63,N
6698,MQ,0.51,I,VS1,,"1,610",821,62.9,57,F
6699,MQ,0.51,L,SI2,,869,443,60.6,53,F
6700,MQ,0.51,J,VS1,,"1,349",688,58.1,60,N
6701,MQ,0.51,D,VS2,,"2,220","1,132",62.5,61,F
6702,MQ,0.51,K,SI2,,910,464,60.4,55,F
6703,MQ,0.51,J,VVS2,,"1,400",714,56.4,61,N
6704,MQ,0.51,L,VS1,,923,471,63.9,57,F
6705,MQ,0.51,E,SI2,,"1,520",775,58.2,60,F
6706,MQ,0.51,D,SI2,,"1,680",857,61.4,60,N
6707,MQ,0.51,K,VS1,,"1,248",636,61.5,55,F
6708,MQ,0.51,G,I1,,"1,055",538,67.6,59,N
6709,MQ,0.51,D,VS2,,"2,250","1,148",57.6,60,N
6710,MQ,0.51,F,SI1,,"1,650",842,55.7,61,N
6711,MQ,0.51,E,SI1,,"1,675",854,61.5,60,N
6712,MQ,0.51,F,VS2,EX,"2,170","1,107",58.4,61,F
6713,MQ,0.51,E,SI2,,"1,260",643,69.1,60,F
6714,MQ,0.51,D,VVS2,EX,"2,550","1,300",63.5,57,F
6715,MQ,0.51,I,VS2,,"1,200",612,57.2,62,N
6716,MQ,0.51,J,VVS2,,"1,450",740,57.1,57,N
6717,MQ,0.51,I,SI2,,"1,250",638,62.7,62,N
6718,MQ,0.51,F,SI1,,"1,300",663,66.2,57,N
6719,MQ,0.51,F,I2,,900,459,61,60,N
6720,MQ,0.51,J,SI2,,900,459,74.9,63,F
6721,MQ,0.51,J,SI1,,950,484,68.9,59,N
6722,MQ,0.51,D,SI2,,"1,365",696,62.5,55,F
6723,MQ,0.51,D,VS2,,"1,760",898,74.7,59,N
6724,MQ,0.51,G,VS1,,"2,149","1,096",57.6,63,N
6725,MQ,0.51,H,SI1,,"1,495",762,62.1,59,N
6726,MQ,0.51,D,VS1,,"2,688","1,371",61.5,58,N
6727,MQ,0.51,D,VS2,,"2,115","1,079",65.3,58,N
6728,MQ,0.51,D,VS2,,"2,220","1,132",65.2,61,N
6729,MQ,0.51,H,I2,,792,404,67.8,54,N
6730,MQ,0.51,F,VVS2,,"2,708","1,381",64.4,62,N
6731,MQ,0.51,F,VVS2,,"2,768","1,411",63.5,58,N
6732,MQ,0.51,E,VVS1,,"3,009","1,535",62.2,61,N
6733,MQ,0.51,D,VS2,,"1,710",872,61.2,58,F
6734,MQ,0.51,D,VVS2,,"2,738","1,396",63.8,59,F
6735,MQ,0.51,J,VS2,,"1,510",770,67.3,53,FB
6736,MQ,0.51,E,I1,,776,396,72.3,52,N
6737,MQ,0.51,L,SI1,,642,328,66.3,60,N
6738,MQ,0.51,E,VVS1,,"3,188","1,626",63.6,57,N
6739,MQ,0.51,H,VS2,,"1,944",991,57.7,62,N
6740,MQ,0.51,D,SI1,,"2,000","1,020",62,60,N
6741,MQ,0.51,H,I2,,702,358,67.8,54,N
6742,MQ,0.51,F,VVS2,,"2,865","1,461",63.2,63,N
6743,MQ,0.51,D,VS2,,"2,100","1,071",64.5,56,F
6744,MQ,0.51,F,VVS2,,"2,250","1,148",62.4,57,F
6745,MQ,0.51,H,VVS1,,"1,904",971,64.8,59,N
6746,MQ,0.51,F,VS2,,"1,971","1,005",62.7,56,F
6747,MQ,0.51,D,VS1,,"2,544","1,297",64.9,61,N
6748,MQ,0.51,D,VVS1,,"3,240","1,652",64.3,57,N
6749,MQ,0.51,D,IF,,"3,649","1,861",63,60,N
6750,MQ,0.51,D,VVS1,,"3,618","1,845",63.5,64,N
6751,MQ,0.51,D,VVS1,,"3,321","1,694",64,59,N
6752,MQ,0.51,D,VS2,,"2,138","1,090",65.9,59,N
6753,MQ,0.51,E,VS2,,"2,212","1,128",63.2,61,N
6754,MQ,0.51,E,SI1,,"1,840",938,61.5,61,N
6755,MQ,0.51,E,VS1,,"2,872","1,465",60.9,65,N
6756,MQ,0.51,E,VS1,,"2,902","1,480",61.8,60,N
6757,MQ,0.51,F,SI1,,"1,793",914,63.6,58,N
6758,MQ,0.51,F,VS2,,"2,018","1,029",61.3,59,N
6759,MQ,0.51,I,VVS1,,"1,412",720,62.1,59,N
6760,MQ,0.51,I,VVS2,,"1,500",765,63.2,59,N
6761,MQ,0.51,G,VVS1,,"2,490","1,270",62.2,59,F
6762,MQ,0.51,H,I1,,700,357,65.4,51,N
6763,MQ,0.51,E,VS2,,"1,820",928,52.1,61,N
6764,MQ,0.51,G,VS2,EX,"2,295","1,170",61.7,56,N
6765,MQ,0.51,F,SI2,,"1,350",688,58.2,56,N
6766,MQ,0.51,F,SI2,,"1,350",688,60,56,F
6767,MQ,0.51,E,SI1,,"1,575",803,64.4,60,F
6768,MQ,0.51,D,VVS1,VG,"2,520","1,285",62.7,57,F
6769,MQ,0.51,D,VS1,,"2,952","1,506",62,61,N
6770,MQ,0.51,H,VVS1,,"2,009","1,025",64.1,64,N
6771,MQ,0.51,I,VS2,,"1,804",920,61.6,61,F
6772,MQ,0.51,G,SI1,,945,482,63.4,56,F
6773,MQ,0.51,E,SI2,,912,465,64.9,60,F
6774,MQ,0.51,F,SI2,,"1,080",551,64.2,53,N
6775,MQ,0.51,I,VS2,,"1,430",729,67.5,50,N
6776,MQ,0.51,G,I2,,650,332,68,65,N
6777,MQ,0.51,F,SI1,EX,"2,017","1,029",61.8,59,N
6778,MQ,0.51,E,I1,,"1,344",685,63.6,53,N
6779,MQ,0.51,H,VS1,,"1,600",816,61.2,61,F
6780,MQ,0.51,F,VS1,,"2,407","1,228",63.3,61,F
6781,MQ,0.51,G,VS2,,"2,158","1,101",63.6,59,F
6782,MQ,0.51,H,VVS2,,"2,080","1,061",62.1,59,F
6783,MQ,0.51,E,VVS1,,"3,196","1,630",62.6,56,F
6784,MQ,0.51,D,VS2,,"2,490","1,270",61.3,58,F
6785,MQ,0.51,D,VS1,,"2,816","1,436",57.2,57,F
6786,MQ,0.51,D,VS2,,"2,460","1,255",62.9,57,F
6787,MQ,0.51,F,VVS2,,"2,880","1,469",61.5,61,F
6788,MQ,0.51,J,VVS1,VG,"1,722",878,63.3,57,F
6789,MQ,0.51,F,VVS1,,"2,752","1,404",62.6,60,F
6790,MQ,0.51,D,VS1,VG,"2,688","1,371",63.6,58,F
6791,MQ,0.51,J,VVS1,EX,"1,806",921,61.8,58,F
6792,MQ,0.51,D,VVS2,,"2,686","1,370",62.8,59,F
6793,MQ,0.51,D,SI1,,"2,000","1,020",63.5,59,N
6794,MQ,0.51,D,VVS1,,"3,312","1,689",63.2,61,N
