,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
332,HS,0.40,G,VVS1,,"1,475",590
333,HS,0.40,G,VS1,,"1,518",607
334,HS,0.40,G,VS2,,"1,180",472
335,HS,0.40,E,VS1,,"1,776",710
336,HS,0.40,H,VVS2,,"1,638",655
337,HS,0.40,H,VVS2,,"1,638",655
338,HS,0.40,D,VS2,,"1,725",690
339,HS,0.40,D,VS2,,"1,725",690
340,HS,0.40,D,VS2,,"1,748",699
341,HS,0.40,D,VS2,,"1,748",699
342,HS,0.40,D,VS2,,"1,771",708
343,HS,0.40,F,VVS1,,"2,079",832
344,HS,0.40,E,VS2,,"1,672",669
345,HS,0.40,F,VS1,,"1,748",699
346,HS,0.40,F,VVS2,,"1,825",730
347,HS,0.40,E,VS1,,"1,776",710
348,HS,0.40,H,VVS1,,"1,608",643
349,HS,0.40,G,VS1,,"1,496",598
350,HS,0.40,F,VS1,,"1,495",598
351,HS,0.40,D,VS2,,"1,472",589
352,HS,0.40,D,VS2,,"1,541",616
353,HS,0.40,D,VS2,,"1,541",616
354,HS,0.40,D,VVS2,,"1,596",638
355,HS,0.40,H,VVS2,VG,537,62.8
356,HS,0.40,H,VS1,,"1,160",464
357,HS,0.40,H,VS1,,"1,200",480
358,HS,0.40,H,SI1,,960,384
359,HS,0.40,J,VS2,,812,325
360,HS,0.40,I,VVS1,,"1,120",448
361,HS,0.40,I,VVS1,VG,512,57.9
362,HS,0.40,I,SI1,,"1,050",420
363,HS,0.40,I,SI1,,"1,008",403
364,HS,0.40,D,SI1,,"1,380",552
365,HS,0.40,E,VS1,,"2,640","1,056"
366,HS,0.40,E,VVS2,,"2,730","1,092"
367,HS,0.40,E,IF,,"3,255","1,302"
368,HS,0.40,H,VVS1,,"1,334",534
369,HS,0.40,H,VVS2,,"1,430",572
370,HS,0.40,F,VVS2,,"1,430",572
371,HS,0.40,F,VS1,,"1,512",605
372,HS,0.40,G,VS1,,"1,518",607
373,HS,0.40,F,IF,,"1,740",696
374,HS,0.40,E,SI1,,"1,160",464
375,HS,0.40,E,VS1,,"1,450",580
376,HS,0.40,D,VS1,,"1,898",759
377,HS,0.40,D,VVS1,EX,514,53.9
378,HS,0.40,H,IF,EX,486,59.7
379,HS,0.40,G,IF,,"1,890",756
380,HS,0.40,F,VVS2,,"2,225",890
381,HS,0.40,D,IF,VG,"1,228",52.7
382,HS,0.40,D,IF,,"2,574","1,030"
383,HS,0.40,D,VVS1,VG,984,55.5
384,HS,0.40,D,IF,,"2,508","1,003"
385,HS,0.40,D,IF,,"2,442",977
