,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
5555,EC,0.48,G,VVS2,,"1,334",640
5556,EC,0.48,E,VVS1,,"1,645",790
5557,EC,0.48,H,VS2,,"1,764",847
5558,EC,0.48,F,VS1,,"1,104",530
5559,EC,0.48,F,VS2,,"2,520","1,210"
5560,EC,0.48,G,VS2,,"1,395",670
5561,EC,0.48,D,VS1,,"1,534",736
5562,EC,0.48,G,VS2,,"1,395",670
5563,EC,0.48,G,SI1,,"1,496",718
5564,EC,0.48,F,VS2,EX,"1,531",735
5565,EC,0.48,G,VVS1,,"1,350",648
5566,EC,0.48,H,VVS1,,"1,265",607
5567,EC,0.48,F,SI1,,"1,150",552
5568,EC,0.48,D,VS2,,"2,040",979
5569,EC,0.48,G,VS1,,"1,870",898
5570,EC,0.48,E,VVS1,EX,"1,695",814
5571,EC,0.48,H,VS2,,"1,620",778
5572,EC,0.49,D,SI1,,"1,440",706
5573,EC,0.49,H,VVS2,,"1,365",669
5574,EC,0.49,D,VVS1,,"1,582",775
5575,EC,0.49,D,VS2,,"1,875",919
5576,EC,0.49,G,VS2,,"1,520",745
5577,EC,0.49,I,VVS2,,"1,463",717
5578,EC,0.49,E,VS1,,"1,920",941
5579,EC,0.49,E,VS1,,"1,661",814
5580,EC,0.49,E,SI1,,"1,036",508
5581,EC,0.49,E,VS2,,"1,342",658
5582,EC,0.49,F,VS1,,"1,484",727
5583,EC,0.49,D,VS2,,"1,495",733
5584,EC,0.49,E,VVS2,,"1,726",846
5585,EC,0.49,F,VVS2,EX,"1,898",930
5586,EC,0.49,D,VS1,EX,"1,103",541
5587,EC,0.49,F,VVS2,,"1,802",883
5588,EC,0.49,G,VVS1,,"1,604",786
5589,EC,0.49,J,SI1,,"1,056",517
5590,EC,0.49,F,SI1,,"1,500",735
5591,EC,0.49,F,VS2,,"1,911",936
5592,EC,0.49,G,VS2,,"1,740",853
5593,EC,0.49,H,VS1,,"1,372",672
5594,EC,0.5,D,SI1,,"1,340",670
5595,EC,0.5,I,VVS1,,"1,795",898
5596,EC,0.5,H,SI2,,926,463
5597,EC,0.5,H,VVS2,,"1,540",770
5598,EC,0.5,J,VS1,,"1,156",578
5599,EC,0.5,D,VS1,,"2,054","1,027"
5600,EC,0.5,H,VVS1,,"1,960",980
5601,EC,0.5,E,VVS2,,"2,080","1,040"
5602,EC,0.5,I,VS2,,"1,496",748
5603,EC,0.5,I,VS2,,"1,496",748
5604,EC,0.5,I,VVS2,,"1,608",804
5605,EC,0.5,J,SI1,,"1,104",552
5606,EC,0.5,J,VS1,,"1,273",636
5607,EC,0.5,G,SI1,,"1,428",714
5608,EC,0.5,G,SI1,,"1,428",714
5609,EC,0.5,I,VVS2,,"1,632",816
5610,EC,0.5,E,VVS1,,"2,210","1,105"
5611,EC,0.5,H,VVS1,,"1,876",938
5612,EC,0.5,E,VS2,,"1,848",924
5613,EC,0.5,I,VVS1,,"1,650",825
5614,EC,0.5,J,SI1,,"1,104",552
5615,EC,0.5,H,SI2,,"1,104",552
5616,EC,0.5,I,VS2,,"1,496",748
5617,EC,0.5,E,SI1,,"1,518",759
5618,EC,0.5,I,VS1,,"1,564",782
5619,EC,0.5,J,VS2,,"1,206",603
5620,EC,0.5,D,IF,,"2,747","1,374"
5621,EC,0.5,G,SI1,,"1,428",714
5622,EC,0.5,H,VVS2,,"1,716",858
5623,EC,0.5,H,VVS2,,"1,716",858
5624,EC,0.5,G,SI1,,"1,428",714
5625,EC,0.5,G,SI1,,"1,428",714
5626,EC,0.5,F,VS1,,"2,050","1,025"
5627,EC,0.5,E,VVS2,,"2,200","1,100"
5628,EC,0.5,E,VVS2,,"2,150","1,075"
5629,EC,0.5,E,VVS2,,"2,150","1,075"
5630,EC,0.5,E,VVS2,,"2,150","1,075"
5631,EC,0.5,E,VVS2,,"2,150","1,075"
5632,EC,0.5,E,VVS1,,"2,150","1,075"
5633,EC,0.5,E,VVS1,,"2,200","1,100"
5634,EC,0.5,E,VVS2,,"2,150","1,075"
5635,EC,0.5,E,VVS1,,"2,210","1,105"
5636,EC,0.5,F,VVS2,,"1,822",911
5637,EC,0.5,D,VVS2,,"2,040","1,020"
5638,EC,0.5,D,VS1,,"1,920",960
5639,EC,0.5,H,VVS2,,"1,820",910
5640,EC,0.5,G,VVS2,,"1,820",910
5641,EC,0.5,H,VVS2,,"1,820",910
5642,EC,0.5,G,VVS2,,"1,820",910
5643,EC,0.5,I,VVS2,,"1,668",834
5644,EC,0.5,G,VS1,,"1,755",878
5645,EC,0.5,G,VS1,,"1,755",878
5646,EC,0.5,H,VS2,,"1,680",840
5647,EC,0.5,I,VS2,,"1,540",770
5648,EC,0.5,D,VS1,,"2,240","1,120"
5649,EC,0.5,F,VS2,,"1,890",945
5650,EC,0.5,I,VVS2,,"1,680",840
5651,EC,0.5,I,VVS2,,"1,680",840
5652,EC,0.5,H,VS1,,"1,750",875
5653,EC,0.5,F,VVS2,,"2,100","1,050"
5654,EC,0.5,G,VVS1,,"1,950",975
5655,EC,0.5,G,VVS2,,"1,820",910
5656,EC,0.5,G,VS1,,"1,755",878
5657,EC,0.5,H,VVS1,,"1,960",980
5658,EC,0.5,I,VVS2,,"1,680",840
5659,EC,0.5,I,VVS2,,"1,680",840
5660,EC,0.5,I,VS2,,"1,540",770
5661,EC,0.5,D,VVS2,,"2,380","1,190"
5662,EC,0.5,D,VS2,,"2,100","1,050"
5663,EC,0.5,E,VS2,,"1,960",980
5664,EC,0.5,F,VS1,,"2,030","1,015"
5665,EC,0.5,F,VVS1,,"2,240","1,120"
5666,EC,0.5,D,VS2,,"2,100","1,050"
5667,EC,0.5,E,VS2,,"1,960",980
5668,EC,0.5,F,VS2,,"1,890",945
5669,EC,0.5,F,VVS1,,"2,240","1,120"
5670,EC,0.5,F,VS2,,"1,890",945
5671,EC,0.5,H,VS1,,"1,875",938
5672,EC,0.5,H,VS1,,"1,875",938
5673,EC,0.5,D,VS1,,"2,240","1,120"
5674,EC,0.5,D,VS2,,"2,100","1,050"
5675,EC,0.5,D,VS1,,"2,240","1,120"
5676,EC,0.5,E,VS2,,"1,960",980
5677,EC,0.5,I,VS1,,"1,564",782
