,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
290,OV,0.30,D,VVS1,,"1,644",493
291,OV,0.30,D,VVS1,,"1,525",458
292,OV,0.30,D,VVS2,,"1,541",462
293,OV,0.30,D,VVS1,,"1,769",531
294,OV,0.30,D,VVS1,,"1,538",461
295,OV,0.30,D,VVS1,,"1,688",506
296,OV,0.30,D,VVS1,,"1,681",504
297,OV,0.30,D,VVS2,,"1,823",547
298,OV,0.30,D,VS1,,"1,570",471
299,OV,0.30,D,VVS1,,"1,519",456
300,OV,0.30,D,VVS1,,"1,625",488
301,OV,0.30,D,VS1,,"1,648",495
302,OV,0.30,D,VVS1,,"1,650",495
303,OV,0.30,D,VS1,,"1,628",488
304,OV,0.30,D,SI1,,"1,169",351
305,OV,0.30,D,VVS2,,"1,863",559
306,OV,0.30,D,VVS2,,"1,777",533
307,OV,0.30,D,VS1,,"1,596",479
308,OV,0.30,D,VVS1,,"1,538",461
309,OV,0.30,D,VVS1,,"1,538",461
310,OV,0.30,D,VS1,,"1,638",491
311,OV,0.30,D,VVS2,,"1,673",502
312,OV,0.30,D,VVS2,,"1,679",504
313,OV,0.30,D,VVS2,,"1,478",443
314,OV,0.30,D,VVS2,,"1,593",478
315,OV,0.30,D,VVS2,,"1,518",455
316,OV,0.30,D,VVS1,,"1,644",493
317,OV,0.30,D,VS1,,"1,680",504
318,OV,0.30,D,VVS2,,"1,765",530
319,OV,0.30,D,VVS2,,"1,587",476
320,OV,0.30,D,VVS1,,"1,738",521
321,OV,0.30,D,VVS2,,"1,806",542
322,OV,0.30,D,VVS2,,"1,788",536
323,OV,0.30,D,VVS1,,"1,562",469
324,OV,0.30,D,VVS2,,"1,552",466
325,OV,0.30,D,VVS1,,"1,644",493
326,OV,0.30,D,VVS1,,"1,462",439
327,OV,0.30,D,VVS2,,"1,541",462
328,OV,0.30,D,VVS1,,"1,738",521
329,OV,0.30,D,VVS1,,"1,756",527
330,OV,0.30,D,VS1,,"1,675",502
331,OV,0.30,D,VS1,,"1,670",501
332,OV,0.30,D,VVS2,,"1,570",471
333,OV,0.30,D,VVS2,,"1,564",469
334,OV,0.30,D,VVS1,,"1,750",525
335,OV,0.30,D,VVS1,,"1,738",521
336,OV,0.30,D,VVS2,,"1,639",492
337,OV,0.30,D,VVS2,,"1,552",466
338,OV,0.30,D,VS2,,"1,682",504
339,OV,0.30,D,VVS2,,"1,604",481
340,OV,0.30,D,VVS2,,"1,489",447
341,OV,0.30,D,VS1,,"1,570",471
342,OV,0.30,D,VVS2,,"1,466",440
343,OV,0.30,D,VVS1,,"1,575",472
344,OV,0.30,D,VVS1,,"1,531",459
345,OV,0.30,D,VVS2,,"1,622",486
346,OV,0.30,D,VS1,,"1,764",529
347,OV,0.30,D,VVS1,,"1,544",463
348,OV,0.30,D,VVS1,,"1,469",441
349,OV,0.30,D,VVS2,,"1,627",488
350,OV,0.30,D,VVS2,,"1,748",524
351,OV,0.30,D,VVS2,,"1,622",486
352,OV,0.30,D,VVS1,,"1,644",493
353,OV,0.30,D,VVS1,,"1,506",452
354,OV,0.30,D,VVS1,,"1,594",478
355,OV,0.30,D,VVS2,,"1,512",454
356,OV,0.30,D,VVS1,,"1,500",450
357,OV,0.30,D,VVS1,,"1,481",444
358,OV,0.30,D,VVS2,,"1,552",466
359,OV,0.30,D,VVS2,,"1,541",462
360,OV,0.30,D,VVS1,,"1,500",450
361,OV,0.30,D,VVS2,,"1,558",467
362,OV,0.30,D,VVS2,,"1,581",474
363,OV,0.30,D,VVS2,,"1,788",536
364,OV,0.30,D,VVS2,,"1,823",547
