,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
13567,PS,0.62,F,SI1,,"1,683","1,043"
13568,PS,0.62,J,SI1,,"1,450",899
13569,PS,0.62,F,VS1,EX,"1,726","1,070"
13570,PS,0.63,H,SI2,,"1,151",725
13571,PS,0.63,J,VS1,VG,"1,197",754
13572,PS,0.63,E,VS2,,"2,100","1,323"
13573,PS,0.63,G,VS1,,"1,750","1,102"
13574,PS,0.63,H,IF,,"2,056","1,295"
13575,PS,0.63,D,VVS1,,"2,952","1,860"
13576,PS,0.63,D,VVS1,,"2,952","1,860"
13577,PS,0.63,E,VS1,,"2,288","1,441"
13578,PS,0.63,D,VS1,,"2,432","1,532"
13579,PS,0.63,F,VS1,,"2,349","1,480"
13580,PS,0.63,E,VS2,,"2,296","1,446"
13581,PS,0.63,F,VS1,,"2,378","1,498"
13582,PS,0.63,D,VVS1,,"2,880","1,814"
13583,PS,0.63,G,IF,,"2,944","1,855"
13584,PS,0.63,E,VS1,,"2,190","1,380"
13585,PS,0.63,I,VS2,,"1,760","1,109"
13586,PS,0.63,F,SI2,,"1,458",919
13587,PS,0.63,G,VS2,,"1,826","1,151"
13588,PS,0.63,G,VS2,,"2,034","1,282"
13589,PS,0.63,H,VVS1,,"1,890","1,191"
13590,PS,0.63,H,SI2,,"1,036",653
13591,PS,0.63,D,SI2,,"1,260",794
13592,PS,0.63,F,VVS1,,"2,805","1,767"
13593,PS,0.63,F,SI2,,"1,300",819
13594,PS,0.63,D,VS1,,"2,720","1,714"
13595,PS,0.64,E,VS1,,"2,880","1,843"
13596,PS,0.64,F,SI1,,"1,606","1,028"
13597,PS,0.64,D,VS1,EX,"2,530","1,619"
13598,PS,0.64,F,SI1,,"1,494",956
13599,PS,0.64,D,VVS2,,"2,916","1,866"
13600,PS,0.70,E,SI1,VG,"2,720","1,904"
13601,PS,0.70,E,SI1,VG,"2,240","1,568"
13602,PS,0.70,F,SI1,EX,"2,150","1,505"
13603,PS,0.70,H,SI1,EX,"2,160","1,512"
13604,PS,0.70,I,SI1,EX,"2,020","1,414"
13605,PS,0.70,G,SI1,,"2,516","1,761"
13606,PS,0.70,G,SI2,,"2,262","1,583"
13607,PS,0.70,H,SI2,,"2,160","1,512"
13608,PS,0.70,F,SI1,,"2,553","1,787"
13609,PS,0.70,F,SI1,,"2,664","1,865"
13610,PS,0.70,F,VS1,,"3,772","2,640"
13611,PS,0.70,I,SI1,,"2,512","1,758"
13612,PS,0.70,H,SI2,,"2,288","1,602"
13613,PS,0.70,F,SI2,EX,"1,600","1,120"
13614,PS,0.70,E,SI2,,"3,083","2,158"
13615,PS,0.70,E,VS2,,"3,628","2,540"
13616,PS,0.70,D,SI1,,"3,316","2,321"
13617,PS,0.70,F,VS2,,"3,944","2,760"
13618,PS,0.70,F,VS1,,"3,266","2,286"
