,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
3819,OV,0.30,G,SI2,,960,288
3820,OV,0.30,G,VS2,,"1,420",426
3821,OV,0.30,G,VS2,,"1,372",412
3822,OV,0.30,G,VVS1,,"1,370",411
3823,OV,0.30,G,VVS2,,"1,434",430
3824,OV,0.30,H,SI1,,"1,108",332
3825,OV,0.30,H,SI1,,"1,076",323
3826,OV,0.30,I,SI1,,979,294
3827,OV,0.30,I,VS2,,"1,080",324
3828,OV,0.30,D,VS1,,"1,670",501
3829,OV,0.30,D,VS1,,"1,654",496
3830,OV,0.30,D,VS1,,"1,664",499
3831,OV,0.30,D,VVS1,,"1,838",551
3832,OV,0.30,E,VS1,,"1,590",477
3833,OV,0.30,F,VVS2,,"1,765",530
3834,OV,0.30,F,VS1,,"1,548",465
3835,OV,0.30,E,SI1,,"1,173",352
3836,OV,0.30,H,VS2,,"1,350",405
3837,OV,0.30,D,VVS1,,"2,000",600
3838,OV,0.30,D,VS1,,"1,690",507
3839,OV,0.30,D,VVS2,,"1,604",481
3840,OV,0.30,D,VVS2,,"1,926",578
3841,OV,0.30,D,VS2,,"1,606",482
3842,OV,0.30,D,VVS1,,"1,938",581
3843,OV,0.30,D,VS1,,"1,680",504
3844,OV,0.30,D,VVS2,,"1,920",576
3845,OV,0.30,D,VS2,,"1,586",476
3846,OV,0.30,D,VS1,,"1,806",542
3847,OV,0.30,D,VS1,,"1,643",493
3848,OV,0.30,D,VVS1,,"1,725",518
3849,OV,0.30,D,VS2,,"1,577",473
3850,OV,0.30,D,VVS2,,"1,898",569
3851,OV,0.30,D,VVS2,,"1,869",561
3852,OV,0.30,D,VS2,,"1,606",482
3853,OV,0.30,D,VVS2,,"1,702",511
3854,OV,0.30,D,VS1,,"1,670",501
3855,OV,0.30,D,VS2,,"1,596",479
3856,OV,0.30,D,VVS2,,"1,834",550
3857,OV,0.30,D,VS2,,"1,662",499
3858,OV,0.30,D,VS2,,"1,644",493
3859,OV,0.30,D,VVS2,,"1,834",550
3860,OV,0.30,D,SI2,,"1,162",349
3861,OV,0.30,D,VS1,,"1,690",507
3862,OV,0.30,D,VS2,,"1,577",473
3863,OV,0.30,D,VS1,,"1,701",510
3864,OV,0.30,D,VS1,,"1,628",488
3865,OV,0.30,D,VS1,,"1,769",531
3866,OV,0.30,D,VS2,,"1,586",476
3867,OV,0.30,D,SI1,,"1,339",402
3868,OV,0.30,D,VVS2,,"1,920",576
3869,OV,0.30,D,SI1,,"1,296",389
3870,OV,0.30,E,VVS1,,"1,800",540
3871,OV,0.30,E,VS1,,"1,690",507
3872,OV,0.30,E,VVS1,,"1,673",502
3873,OV,0.30,E,VVS1,,"1,984",595
3874,OV,0.30,E,VVS2,,"1,774",532
3875,OV,0.30,E,VS1,,"1,685",506
3876,OV,0.30,E,VS2,,"1,566",470
3877,OV,0.30,E,VS1,,"1,575",472
3878,OV,0.30,E,VVS2,,"1,869",561
3879,OV,0.30,E,VVS1,,"1,627",488
3880,OV,0.30,E,VS1,,"1,685",506
3881,OV,0.30,E,VVS2,,"1,690",507
3882,OV,0.30,E,VS1,,"1,645",494
3883,OV,0.30,E,VVS1,,"1,909",573
3884,OV,0.30,E,VVS1,,"1,903",571
3885,OV,0.30,E,VVS1,,"1,760",528
3886,OV,0.30,F,VVS1,,"1,759",528
3887,OV,0.30,F,VS1,,"1,596",479
3888,OV,0.30,F,VVS2,,"1,630",489
3889,OV,0.30,F,VVS2,,"1,700",510
3890,OV,0.30,F,VS1,,"1,558",467
3891,OV,0.30,F,VVS1,,"1,680",504
3892,OV,0.30,F,SI2,,"1,004",301
3893,OV,0.30,F,VS1,,"1,662",499
3894,OV,0.30,F,SI1,,"1,162",349
3895,OV,0.30,F,VVS2,,"1,715",514
3896,OV,0.30,G,VVS1,,"1,470",441
3897,OV,0.30,G,VVS2,,"1,420",426
3898,OV,0.30,G,VS1,,"1,408",423
3899,OV,0.30,G,VVS2,,"1,434",430
3900,OV,0.30,G,VS1,,"1,408",423
3901,OV,0.30,H,VS2,,"1,200",360
3902,OV,0.30,H,VS2,,"1,218",365
3903,OV,0.30,H,SI1,,"1,228",369
3904,OV,0.30,H,VS1,,"1,368",410
3905,OV,0.30,E,VVS1,,"1,702",511
3906,OV,0.30,G,VS1,,"1,440",432
3907,OV,0.30,D,VS1,,"1,659",498
3908,OV,0.30,D,VVS1,,"1,950",585
3909,OV,0.30,E,VS2,,"1,386",416
3910,OV,0.30,H,VS1,,"1,280",384
3911,OV,0.30,F,SI2,,"1,044",313
3912,OV,0.30,D,VS1,,"1,643",493
3913,OV,0.30,D,SI1,,"1,368",411
3914,OV,0.30,D,VVS1,,"2,000",600
