,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
535,RD,0.30,F,SI2,VG,"1,110",333
536,RD,0.30,J,VS2,VG,"1,078",323
537,RD,0.30,J,VS2,VG,"1,078",323
538,RD,0.30,F,SI1,VG,"1,224",367
539,RD,0.30,F,SI1,VG,"1,224",367
540,RD,0.30,F,SI1,VG,"1,224",367
541,RD,0.30,F,SI1,VG,"1,224",367
542,RD,0.30,J,VS2,VG,"1,036",311
543,RD,0.30,J,VS2,VG,"1,078",323
544,RD,0.30,J,VS2,VG,"1,078",323
545,RD,0.30,J,SI1,VG,"1,000",300
546,RD,0.30,I,VS2,VG,"1,125",338
547,RD,0.30,I,SI1,VG,952,286
548,RD,0.30,I,VS2,VG,"1,125",338
549,RD,0.30,D,VS1,VG,"1,584",475
550,RD,0.30,I,SI1,VG,"1,008",302
551,RD,0.30,J,VS2,VG,"1,064",319
552,RD,0.30,H,VS2,VG,"1,530",459
